,Seed,Step,Coverage
20971,5,649584,467
20972,5,649737,467
20973,5,649884,467
20974,5,650063,469
20975,5,650100,469
20976,5,650378,469
20977,5,650819,469
20978,5,651047,469
20979,5,651598,469
20980,5,651704,469
20981,5,651775,469
20982,5,651931,469
20983,5,653675,469
20984,5,654261,469
20985,5,654332,469
20986,5,654695,469
20987,5,654856,469
20988,5,655157,469
20989,5,655178,469
20990,5,655489,469
20991,5,655547,469
20992,5,655879,469
20993,5,656138,469
20994,5,656184,469
20995,5,656534,469
20996,5,656760,469
20997,5,657056,469
20998,5,657592,469
20999,5,658257,469
21000,5,658267,469
21001,5,658699,469
21002,5,658976,469
21003,5,659077,469
21004,5,659283,469
21005,5,659722,469
21006,5,660238,469
21007,5,660400,469
21008,5,660936,469
21009,5,661122,469
21010,5,662463,469
21011,5,662564,469
21012,5,662682,469
21013,5,662746,469
21014,5,662907,469
21015,5,663098,469
21016,5,663110,469
21017,5,663321,469
21018,5,663346,469
21019,5,663457,469
21020,5,663521,469
21021,5,663704,469
21022,5,664248,469
21023,5,664699,469
21024,5,664905,469
21025,5,665479,469
21026,5,665521,469
21027,5,666620,469
21028,5,666776,469
21029,5,667432,469
21030,5,667734,469
21031,5,668361,469
21032,5,668731,469
21033,5,669987,469
21034,5,670373,469
21035,5,670635,469
21036,5,672401,469
21037,5,672599,469
21038,5,673857,469
21039,5,675040,469
21040,5,675170,469
21041,5,675808,469
21042,5,677324,469
21043,5,677585,469
21044,5,677886,469
21045,5,678063,469
21046,5,679304,469
21047,5,679505,469
21048,5,679544,469
21049,5,679627,469
21050,5,681110,469
21051,5,681426,469
21052,5,681633,469
21053,5,682801,469
21054,5,682903,469
21055,5,682961,469
21056,5,683007,469
21057,5,683078,469
21058,5,683587,469
21059,5,683881,469
21060,5,685007,469
21061,5,685033,469
21062,5,685156,469
21063,5,686013,469
21064,5,686714,469
21065,5,687339,469
21066,5,687406,469
21067,5,687477,469
21068,5,688414,469
21069,5,688901,469
21070,5,689005,469
21071,5,689137,469
21072,5,689153,469
21073,5,689202,469
21074,5,689538,469
21075,5,690859,469
21076,5,691100,469
21077,5,691241,469
21078,5,691297,469
21079,5,691373,469
21080,5,692615,469
21081,5,692701,469
21082,5,693041,469
21083,5,693362,469
21084,5,693626,469
21085,5,694583,469
21086,5,694613,469
21087,5,695019,469
21088,5,695360,469
21089,5,696301,469
21090,5,696818,469
21091,5,696905,469
21092,5,697304,469
21093,5,697710,469
21094,5,698122,469
21095,5,698484,469
21096,5,698730,469
21097,5,698815,469
21098,5,699556,469
21099,5,700167,469
21100,5,701435,469
21101,5,701544,469
21102,5,702000,469
21103,5,702171,469
21104,5,702183,469
21105,5,702716,469
21106,5,703209,469
21107,5,703227,469
21108,5,703538,469
21109,5,703934,469
21110,5,703998,469
21111,5,704045,469
21112,5,704224,469
21113,5,704534,469
21114,5,705861,469
21115,5,705917,469
21116,5,706199,469
21117,5,706565,469
21118,5,706876,469
21119,5,707058,469
21120,5,707239,469
21121,5,707280,469
21122,5,708056,469
21123,5,708193,469
21124,5,708618,469
21125,5,709079,469
21126,5,709511,469
21127,5,710229,469
21128,5,710760,469
21129,5,710881,469
21130,5,711083,469
21131,5,711360,469
21132,5,711536,469
21133,5,712263,469
21134,5,712479,469
21135,5,712500,469
21136,5,712683,469
21137,5,712990,469
21138,5,713107,469
21139,5,714448,469
21140,5,714514,469
21141,5,714520,469
21142,5,714577,469
21143,5,714895,469
21144,5,715087,469
21145,5,715589,469
21146,5,715670,469
21147,5,716117,469
21148,5,716757,469
21149,5,717170,469
21150,5,717290,469
21151,5,717336,469
21152,5,717556,469
21153,5,717757,469
21154,5,717860,469
21155,5,718252,469
21156,5,718758,469
21157,5,718816,469
21158,5,718932,469
21159,5,719369,469
21160,5,719578,469
21161,5,720377,469
21162,5,720478,469
21163,5,720674,469
21164,5,721510,469
21165,5,721696,469
21166,5,721994,469
21167,5,722681,469
21168,5,722798,469
21169,5,722964,469
21170,5,723216,469
21171,5,723608,469
21172,5,723924,469
21173,5,724231,469
21174,5,724234,469
21175,5,724465,469
21176,5,724516,469
21177,5,724902,469
21178,5,724993,469
21179,5,725170,469
21180,5,725304,469
21181,5,725397,469
21182,5,725628,469
21183,5,725772,469
21184,5,725838,469
21185,5,725999,469
21186,5,726289,469
21187,5,726300,469
21188,5,726371,469
21189,5,728327,469
21190,5,729959,469
21191,5,730580,469
21192,5,731136,469
21193,5,731164,469
21194,5,731186,469
21195,5,731488,469
21196,5,732139,469
21197,5,732484,469
21198,5,732510,469
21199,5,732712,469
21200,5,732743,469
21201,5,732987,469
21202,5,733285,469
21203,5,733745,469
21204,6,2,31
21205,6,7,34
21206,6,9,69
21207,6,10,72
21208,6,11,77
21209,6,17,84
21210,6,18,90
21211,6,19,90
21212,6,20,91
21213,6,21,91
21214,6,23,91
21215,6,25,91
21216,6,30,111
21217,6,31,111
21218,6,33,112
21219,6,35,123
21220,6,38,123
21221,6,47,125
21222,6,49,125
21223,6,50,125
21224,6,67,134
21225,6,68,134
21226,6,71,137
21227,6,72,141
21228,6,75,141
21229,6,79,142
21230,6,83,142
21231,6,84,150
21232,6,90,150
21233,6,99,153
21234,6,103,154
21235,6,110,155
21236,6,112,157
21237,6,128,157
21238,6,132,158
21239,6,139,159
21240,6,267,167
21241,6,270,168
21242,6,271,168
21243,6,277,168
21244,6,295,168
21245,6,320,172
21246,6,326,174
21247,6,332,175
21248,6,336,175
21249,6,338,175
21250,6,403,178
21251,6,408,178
21252,6,415,178
21253,6,462,178
21254,6,469,178
21255,6,516,178
21256,6,519,180
21257,6,523,185
21258,6,541,185
21259,6,573,185
21260,6,624,185
21261,6,635,186
21262,6,646,186
21263,6,654,186
21264,6,655,192
21265,6,711,192
21266,6,717,197
21267,6,718,198
21268,6,736,198
21269,6,759,198
21270,6,782,199
21271,6,845,199
21272,6,853,200
21273,6,866,200
21274,6,912,200
21275,6,917,200
21276,6,925,200
21277,6,1026,200
21278,6,1032,204
21279,6,1091,204
21280,6,1104,205
21281,6,1117,208
21282,6,1181,208
21283,6,1183,216
21284,6,1211,216
21285,6,1260,217
21286,6,1283,222
21287,6,1289,222
21288,6,1306,222
21289,6,1313,222
21290,6,1445,223
21291,6,1503,223
21292,6,1537,223
21293,6,1549,223
21294,6,1605,223
21295,6,1665,223
21296,6,1679,224
21297,6,1705,225
21298,6,1730,225
21299,6,1791,227
21300,6,1805,227
21301,6,1835,227
21302,6,1863,228
21303,6,1906,230
21304,6,1970,230
21305,6,2021,230
21306,6,2027,230
21307,6,2049,230
21308,6,2065,230
21309,6,2136,230
21310,6,2147,230
21311,6,2203,230
21312,6,2380,230
21313,6,2411,230
21314,6,2442,230
21315,6,2493,230
21316,6,2604,230
21317,6,2630,230
21318,6,2664,231
21319,6,2802,231
21320,6,2854,234
21321,6,2901,234
21322,6,3083,234
21323,6,3169,234
21324,6,3261,234
21325,6,3307,234
21326,6,3455,234
21327,6,3476,234
21328,6,3483,234
21329,6,3563,234
21330,6,3625,235
21331,6,3756,239
21332,6,3883,239
21333,6,3953,246
21334,6,3976,248
21335,6,3977,248
21336,6,4094,248
21337,6,4106,248
21338,6,4112,248
21339,6,4158,248
21340,6,4255,249
21341,6,4301,250
21342,6,4412,250
21343,6,4448,250
21344,6,4499,253
21345,6,4540,253
21346,6,4612,256
21347,6,4624,256
21348,6,4675,257
21349,6,4766,270
21350,6,4781,270
21351,6,4837,271
21352,6,4868,272
21353,6,4874,272
21354,6,4947,272
21355,6,4954,272
21356,6,5108,272
21357,6,5140,272
21358,6,5256,272
21359,6,5467,272
21360,6,5480,272
21361,6,5525,272
21362,6,5545,274
21363,6,5551,274
21364,6,5734,278
21365,6,5785,279
21366,6,5812,279
21367,6,5823,279
21368,6,5824,279
21369,6,5865,279
21370,6,5921,279
21371,6,5996,281
21372,6,6047,281
21373,6,6078,282
21374,6,6148,283
21375,6,6169,283
21376,6,6224,283
21377,6,6301,283
21378,6,6307,283
21379,6,6478,283
21380,6,6536,283
21381,6,6624,283
21382,6,6634,283
21383,6,6733,283
21384,6,6839,283
21385,6,6890,286
21386,6,6914,286
21387,6,6927,287
21388,6,6943,287
21389,6,7000,287
21390,6,7001,287
21391,6,7027,287
21392,6,7057,287
21393,6,7158,288
21394,6,7170,288
21395,6,7174,288
21396,6,7201,288
21397,6,7217,291
21398,6,7243,292
21399,6,7314,292
21400,6,7377,292
21401,6,7620,292
21402,6,7651,296
21403,6,7652,296
21404,6,7694,296
21405,6,7706,296
21406,6,7733,296
21407,6,7753,297
21408,6,7763,297
21409,6,7794,297
21410,6,7940,297
21411,6,8051,297
21412,6,8062,297
21413,6,8107,331
21414,6,8368,331
21415,6,8543,331
21416,6,8545,331
21417,6,8546,331
21418,6,8623,331
21419,6,8647,331
21420,6,8769,331
21421,6,8777,331
21422,6,9021,331
21423,6,9073,331
21424,6,9179,332
21425,6,9235,332
21426,6,9392,332
21427,6,9434,332
21428,6,9540,332
21429,6,9691,332
21430,6,9702,332
21431,6,9708,332
21432,6,9751,332
21433,6,10164,332
21434,6,10172,332
21435,6,10263,332
21436,6,10291,332
21437,6,10293,332
21438,6,10455,332
21439,6,10475,332
21440,6,10507,332
21441,6,10638,332
21442,6,10701,332
21443,6,10702,332
21444,6,10739,332
21445,6,10800,332
21446,6,10802,332
21447,6,10863,332
21448,6,10994,338
21449,6,11074,338
21450,6,11226,338
21451,6,11262,338
21452,6,11288,338
21453,6,11299,338
21454,6,11305,338
21455,6,11387,340
21456,6,11423,342
21457,6,11514,342
21458,6,11759,343
21459,6,11935,343
21460,6,11968,343
21461,6,11969,343
21462,6,12012,344
21463,6,12207,345
21464,6,12214,345
21465,6,12269,345
21466,6,12295,347
21467,6,12366,347
21468,6,12390,347
21469,6,12461,347
21470,6,12477,347
21471,6,12556,347
21472,6,12563,347
21473,6,12679,353
21474,6,12760,353
21475,6,12806,354
21476,6,12842,354
21477,6,12849,354
21478,6,12870,354
21479,6,13066,354
21480,6,13079,354
21481,6,13171,354
21482,6,13174,356
21483,6,13225,356
21484,6,13562,356
21485,6,13675,356
21486,6,13686,356
21487,6,13697,356
21488,6,13719,356
21489,6,13746,356
21490,6,13797,358
21491,6,13823,358
21492,6,13966,358
21493,6,14000,358
21494,6,14048,358
21495,6,14059,358
21496,6,14086,358
21497,6,14217,359
21498,6,14263,359
21499,6,14299,359
21500,6,14314,359
21501,6,14340,365
21502,6,14352,365
21503,6,14353,365
21504,6,14399,365
21505,6,14475,365
21506,6,14546,365
21507,6,14652,365
21508,6,14959,365
21509,6,14994,365
21510,6,15015,365
21511,6,15043,365
21512,6,15094,365
21513,6,15101,365
21514,6,15118,365
21515,6,15139,365
21516,6,15148,365
21517,6,15282,368
21518,6,15307,368
21519,6,15327,372
21520,6,15414,372
21521,6,15545,372
21522,6,15551,376
21523,6,15583,376
21524,6,15613,376
21525,6,15645,378
21526,6,15656,378
21527,6,15662,378
21528,6,15684,378
21529,6,15720,378
21530,6,15792,378
21531,6,15880,378
21532,6,15882,378
21533,6,15993,378
21534,6,15998,378
21535,6,16024,379
21536,6,16152,379
21537,6,16224,379
21538,6,16325,379
21539,6,16414,379
21540,6,16445,379
21541,6,16582,379
21542,6,16633,379
21543,6,16649,379
21544,6,16775,379
21545,6,16836,384
21546,6,16969,385
21547,6,16970,387
21548,6,16997,387
21549,6,17169,388
21550,6,17427,388
21551,6,17433,389
21552,6,17451,389
21553,6,17698,389
21554,6,17742,392
21555,6,17923,393
21556,6,17941,394
21557,6,18086,394
21558,6,18097,395
21559,6,18264,395
21560,6,18302,395
21561,6,18408,395
21562,6,18435,395
21563,6,18477,395
21564,6,18538,395
21565,6,18706,395
21566,6,18809,396
21567,6,18891,396
21568,6,18927,396
21569,6,19054,396
21570,6,19082,396
21571,6,19169,396
21572,6,19171,396
21573,6,19203,396
21574,6,19255,396
21575,6,19341,396
21576,6,19429,396
21577,6,19482,396
21578,6,19498,396
21579,6,19510,396
21580,6,19638,396
21581,6,19737,396
21582,6,19768,396
21583,6,20065,396
21584,6,20174,396
21585,6,20430,396
21586,6,20456,397
21587,6,20677,397
21588,6,20679,397
21589,6,20755,397
21590,6,20882,397
21591,6,20884,397
21592,6,20898,398
21593,6,20936,398
21594,6,20980,398
21595,6,21188,398
21596,6,21204,398
21597,6,21225,398
21598,6,21226,400
21599,6,21273,400
21600,6,21309,400
21601,6,21407,400
21602,6,21437,400
21603,6,21568,400
21604,6,21600,405
21605,6,21795,405
21606,6,21816,405
21607,6,21825,406
21608,6,21911,406
21609,6,22227,406
21610,6,22335,408
21611,6,22431,410
21612,6,22532,410
21613,6,22666,410
21614,6,22692,410
21615,6,22968,410
21616,6,23079,410
21617,6,23255,410
21618,6,23284,410
21619,6,23434,410
21620,6,23476,410
21621,6,23483,410
21622,6,23484,410
21623,6,23535,410
21624,6,23536,415
21625,6,23577,415
21626,6,24143,415
21627,6,24528,415
21628,6,24609,415
21629,6,24625,415
21630,6,24657,415
21631,6,24660,415
21632,6,24697,415
21633,6,24879,415
21634,6,24906,415
21635,6,24972,415
21636,6,25084,415
21637,6,25179,415
21638,6,25211,415
21639,6,25292,415
21640,6,25442,415
21641,6,25621,415
21642,6,25737,415
21643,6,25919,415
21644,6,25954,415
21645,6,26026,415
21646,6,26124,415
21647,6,26170,415
21648,6,26195,415
21649,6,26211,415
21650,6,26457,415
21651,6,26737,415
21652,6,26788,415
21653,6,26794,415
21654,6,26865,415
21655,6,26871,415
21656,6,26962,415
21657,6,27165,415
21658,6,27177,415
21659,6,27221,415
21660,6,27344,415
21661,6,27560,415
21662,6,27906,415
21663,6,27920,416
21664,6,27958,416
21665,6,28535,416
21666,6,28614,416
21667,6,28616,416
21668,6,28645,416
21669,6,28782,416
21670,6,28849,416
21671,6,28943,416
21672,6,28970,416
21673,6,29036,416
21674,6,29097,416
21675,6,29098,416
21676,6,29354,416
21677,6,29465,423
21678,6,29471,423
21679,6,29567,423
21680,6,29603,423
21681,6,29776,423
21682,6,29802,423
21683,6,29978,423
21684,6,29985,423
21685,6,30111,423
21686,6,30438,423
21687,6,30504,423
21688,6,30725,423
21689,6,30858,423
21690,6,30883,423
21691,6,30904,423
21692,6,30998,423
21693,6,31069,423
21694,6,31107,423
21695,6,31143,423
21696,6,31205,423
21697,6,31393,423
21698,6,31445,423
21699,6,31496,423
21700,6,31533,425
21701,6,31670,425
21702,6,31771,425
21703,6,31872,425
21704,6,31989,425
21705,6,32007,425
21706,6,32015,425
21707,6,32042,425
21708,6,32094,425
21709,6,32105,425
21710,6,32372,425
21711,6,32673,425
21712,6,32679,425
21713,6,32682,425
21714,6,33007,425
21715,6,33223,425
21716,6,33237,425
21717,6,33500,425
21718,6,33638,425
21719,6,33639,425
21720,6,33806,425
21721,6,34032,425
21722,6,34189,425
21723,6,34249,425
21724,6,34338,425
21725,6,34507,425
21726,6,34518,425
21727,6,34768,425
21728,6,34872,425
21729,6,35603,425
21730,6,35903,425
21731,6,35934,425
21732,6,36165,425
21733,6,36271,425
21734,6,36318,425
21735,6,36366,425
21736,6,36380,425
21737,6,36662,425
21738,6,36721,427
21739,6,37020,427
21740,6,37301,427
21741,6,37568,427
21742,6,37614,429
21743,6,37801,429
21744,6,37842,429
21745,6,37869,429
21746,6,37886,429
21747,6,37915,429
21748,6,38026,429
21749,6,38132,429
21750,6,38173,429
21751,6,38294,429
21752,6,38352,431
21753,6,38408,431
21754,6,38466,431
21755,6,38500,431
21756,6,38594,431
21757,6,38803,431
21758,6,38969,431
21759,6,38970,431
21760,6,39041,431
21761,6,39059,432
21762,6,39124,432
21763,6,39236,432
21764,6,39472,432
21765,6,39503,432
21766,6,39550,432
21767,6,39557,432
21768,6,39605,432
21769,6,39606,432
21770,6,39789,432
21771,6,39871,432
21772,6,39892,432
21773,6,39898,432
21774,6,40156,434
21775,6,40235,434
21776,6,40256,434
21777,6,40728,434
21778,6,40765,434
21779,6,40824,434
21780,6,40833,434
21781,6,40939,434
21782,6,40986,434
21783,6,41128,434
21784,6,41246,434
21785,6,41297,434
21786,6,41508,434
21787,6,41545,434
21788,6,41556,434
21789,6,41639,434
21790,6,41650,435
21791,6,41732,435
21792,6,41968,435
21793,6,42049,435
21794,6,42215,435
21795,6,42250,435
21796,6,42599,438
21797,6,42855,438
21798,6,42858,438
21799,6,42887,438
21800,6,42953,446
21801,6,42955,446
21802,6,43021,446
21803,6,43039,446
21804,6,43230,447
21805,6,43248,447
21806,6,43307,447
21807,6,43364,447
21808,6,43445,447
21809,6,43452,447
21810,6,43793,447
21811,6,43923,447
21812,6,44011,447
21813,6,44383,447
21814,6,44469,447
21815,6,44665,448
21816,6,44676,448
21817,6,44778,448
21818,6,44811,448
21819,6,44852,448
21820,6,44899,449
21821,6,45000,449
21822,6,45076,449
21823,6,45119,449
21824,6,45145,449
21825,6,45228,449
21826,6,45318,449
21827,6,45320,449
21828,6,45461,449
21829,6,45619,450
21830,6,45640,450
21831,6,45716,450
21832,6,46049,450
21833,6,46118,450
21834,6,46384,450
21835,6,46543,450
21836,6,46578,450
21837,6,46655,450
21838,6,46666,450
21839,6,46703,450
21840,6,46769,450
21841,6,46846,450
21842,6,46849,450
21843,6,46905,450
21844,6,47062,450
21845,6,47278,450
21846,6,47648,450
21847,6,47917,450
21848,6,48149,450
21849,6,48184,450
21850,6,48400,451
21851,6,48465,451
21852,6,48828,451
21853,6,48839,451
21854,6,49021,451
21855,6,49133,451
21856,6,49180,451
21857,6,49306,451
21858,6,49534,451
21859,6,49560,451
21860,6,49582,452
21861,6,49607,452
21862,6,49613,452
21863,6,49746,452
21864,6,49782,452
21865,6,49889,452
21866,6,50035,452
21867,6,50067,452
21868,6,50099,452
21869,6,50232,452
21870,6,50240,452
21871,6,50377,452
21872,6,50418,452
21873,6,50544,452
21874,6,50640,452
21875,6,50661,452
21876,6,50827,452
21877,6,50858,452
21878,6,50975,452
21879,6,50982,452
21880,6,51114,452
21881,6,51138,452
21882,6,51252,452
21883,6,51456,452
21884,6,51540,452
21885,6,51712,452
21886,6,51733,452
21887,6,51809,452
21888,6,51996,453
21889,6,52072,453
21890,6,52160,453
21891,6,52421,453
21892,6,52482,453
21893,6,52653,453
21894,6,52725,453
21895,6,52952,453
21896,6,52978,453
21897,6,52993,453
21898,6,53114,453
21899,6,53140,453
21900,6,53147,453
21901,6,53179,453
21902,6,53312,453
21903,6,53728,453
21904,6,53769,453
21905,6,54295,453
21906,6,54436,453
21907,6,54452,453
21908,6,54468,453
21909,6,54558,453
21910,6,54589,453
21911,6,54610,453
21912,6,54624,453
21913,6,54625,453
21914,6,54637,453
21915,6,54657,453
21916,6,54678,453
21917,6,54687,453
21918,6,54759,453
21919,6,54915,453
21920,6,55001,453
21921,6,55018,453
21922,6,55054,453
21923,6,55180,453
21924,6,55611,453
21925,6,55612,453
21926,6,55839,453
21927,6,56118,453
21928,6,56346,453
21929,6,56467,453
21930,6,56748,453
21931,6,56890,453
21932,6,56895,454
21933,6,57096,454
21934,6,57274,454
21935,6,57666,454
21936,6,57807,454
21937,6,58109,454
21938,6,58151,454
21939,6,58389,454
21940,6,58465,454
21941,6,58526,454
21942,6,58618,454
21943,6,58730,454
21944,6,58731,454
21945,6,58733,454
21946,6,58775,454
21947,6,58835,454
21948,6,58902,454
21949,6,59186,454
21950,6,59562,454
21951,6,59688,454
21952,6,59712,454
21953,6,59938,454
21954,6,60069,454
21955,6,60115,454
21956,6,60222,454
21957,6,60459,454
21958,6,60581,454
21959,6,60594,454
21960,6,60865,454
21961,6,60909,454
21962,6,61090,454
21963,6,61111,454
21964,6,61167,456
21965,6,61283,456
21966,6,61517,456
21967,6,61588,456
21968,6,61604,456
21969,6,61630,457
21970,6,61644,457
21971,6,61668,457
21972,6,61849,457
21973,6,61880,457
21974,6,62145,457
21975,6,62416,457
21976,6,62422,457
21977,6,62473,457
21978,6,62475,457
21979,6,62556,457
21980,6,62882,457
21981,6,62909,457
21982,6,63124,457
21983,6,63855,457
21984,6,64007,457
21985,6,64008,457
21986,6,64052,457
21987,6,64258,457
21988,6,64334,457
21989,6,64364,457
21990,6,64543,457
21991,6,64548,457
21992,6,64625,457
21993,6,64774,457
21994,6,64860,457
21995,6,64897,457
21996,6,64983,457
21997,6,65209,457
21998,6,65277,457
21999,6,65311,457
22000,6,65318,457
22001,6,65398,457
22002,6,65500,457
22003,6,65526,457
22004,6,65612,457
22005,6,65633,457
22006,6,65814,457
22007,6,65850,457
22008,6,65912,457
22009,6,65957,457
22010,6,66058,457
22011,6,66140,457
22012,6,66375,457
22013,6,66814,457
22014,6,66980,457
22015,6,67014,457
22016,6,67154,457
22017,6,67410,457
22018,6,67626,457
22019,6,67685,457
22020,6,67752,457
22021,6,68024,457
22022,6,68056,457
22023,6,68120,457
22024,6,68136,457
22025,6,68157,457
22026,6,68233,457
22027,6,68475,457
22028,6,68536,457
22029,6,68610,457
22030,6,68676,457
22031,6,68727,457
22032,6,68773,457
22033,6,68830,457
22034,6,68883,457
22035,6,68909,457
22036,6,68965,457
22037,6,69088,457
22038,6,69094,457
22039,6,69124,457
22040,6,69260,457
22041,6,69326,457
22042,6,69327,457
22043,6,69463,457
22044,6,69545,457
22045,6,69661,457
22046,6,69708,457
22047,6,69774,457
22048,6,69868,457
22049,6,69881,457
22050,6,69982,457
22051,6,69988,457
22052,6,70069,457
22053,6,70080,457
22054,6,70261,457
22055,6,70373,457
22056,6,70813,457
22057,6,70842,457
22058,6,70873,457
22059,6,71110,457
22060,6,71361,457
22061,6,71376,457
22062,6,71412,457
22063,6,71587,457
22064,6,71723,457
22065,6,71804,457
22066,6,71817,457
22067,6,72050,457
22068,6,72081,457
22069,6,72191,457
22070,6,72202,457
22071,6,72266,457
22072,6,72329,457
22073,6,72515,457
22074,6,72517,457
22075,6,72698,457
22076,6,72829,457
22077,6,72902,457
22078,6,72923,457
22079,6,72944,457
22080,6,73336,457
22081,6,73567,457
22082,6,73613,457
22083,6,73620,457
22084,6,73821,457
22085,6,73852,457
22086,6,74144,457
22087,6,74265,457
22088,6,74317,457
22089,6,74340,457
22090,6,74344,457
22091,6,74530,457
22092,6,74744,457
22093,6,74948,457
22094,6,75211,457
22095,6,75384,457
22096,6,75540,457
22097,6,75967,457
22098,6,76072,457
22099,6,76269,457
22100,6,76501,457
22101,6,76517,457
22102,6,76629,457
22103,6,77166,457
22104,6,77443,457
22105,6,77489,457
22106,6,77625,457
22107,6,77873,457
22108,6,77947,457
22109,6,78073,457
22110,6,78350,457
22111,6,78730,457
22112,6,78783,457
22113,6,78908,458
22114,6,79019,458
22115,6,79030,458
22116,6,79334,458
22117,6,79645,458
22118,6,79851,458
22119,6,80013,458
22120,6,80015,458
22121,6,80268,458
22122,6,80324,458
22123,6,80390,458
22124,6,80589,458
22125,6,80881,458
22126,6,80916,458
22127,6,81068,458
22128,6,81222,458
22129,6,81389,458
22130,6,81398,458
22131,6,81506,458
22132,6,81625,458
22133,6,81678,458
22134,6,81692,458
22135,6,81743,458
22136,6,81877,458
22137,6,81974,458
22138,6,82221,458
22139,6,82512,458
22140,6,82678,458
22141,6,82828,458
22142,6,82834,458
22143,6,82955,458
22144,6,83107,458
22145,6,83115,458
22146,6,83189,458
22147,6,83313,458
22148,6,83332,458
22149,6,83341,458
22150,6,83720,458
22151,6,83757,458
22152,6,84426,458
22153,6,84447,458
22154,6,84688,458
22155,6,84879,458
22156,6,84985,458
22157,6,85141,458
22158,6,85172,458
22159,6,85403,458
22160,6,85620,460
22161,6,86227,460
22162,6,86313,460
22163,6,86729,460
22164,6,86738,460
22165,6,86764,460
22166,6,87212,460
22167,6,87235,460
22168,6,87304,460
22169,6,87420,460
22170,6,87502,460
22171,6,87621,460
22172,6,87817,460
22173,6,88028,462
22174,6,88246,462
22175,6,88282,462
22176,6,88285,462
22177,6,88358,462
22178,6,88479,462
22179,6,88505,462
22180,6,88523,462
22181,6,88826,462
22182,6,89048,462
22183,6,89222,462
22184,6,89393,462
22185,6,89710,462
22186,6,89726,462
22187,6,89829,462
22188,6,89880,462
22189,6,89912,462
22190,6,90024,462
22191,6,90026,462
22192,6,90107,462
22193,6,90175,462
22194,6,90260,462
22195,6,90262,462
22196,6,90288,462
22197,6,90456,462
22198,6,90512,462
22199,6,90615,462
22200,6,90808,462
22201,6,91073,462
22202,6,91151,462
22203,6,91163,462
22204,6,91390,462
22205,6,91431,462
22206,6,91602,462
22207,6,91718,462
22208,6,91834,462
22209,6,91996,462
22210,6,92011,462
22211,6,92103,462
22212,6,92286,462
22213,6,92289,462
22214,6,92299,462
22215,6,92440,462
22216,6,92470,462
22217,6,92513,462
22218,6,92579,462
22219,6,92840,462
22220,6,93022,462
22221,6,93168,462
22222,6,93634,462
22223,6,93898,462
22224,6,93910,462
22225,6,94199,462
22226,6,94252,462
22227,6,94345,462
22228,6,94401,462
22229,6,94807,462
22230,6,94808,462
22231,6,95310,462
22232,6,95384,462
22233,6,95545,462
22234,6,96071,462
22235,6,96141,462
22236,6,96276,462
22237,6,96425,462
22238,6,96743,462
22239,6,97211,462
22240,6,97222,462
22241,6,97408,462
22242,6,97595,462
22243,6,97707,462
22244,6,97850,462
22245,6,97983,462
22246,6,98681,462
22247,6,98824,462
22248,6,98913,462
22249,6,98973,462
22250,6,99015,462
22251,6,99021,462
22252,6,99072,462
22253,6,99123,462
22254,6,99299,462
22255,6,99585,462
22256,6,99854,462
22257,6,99860,462
22258,6,100007,462
22259,6,100084,462
22260,6,100168,462
22261,6,100562,462
22262,6,100678,462
22263,6,100740,462
22264,6,100957,462
22265,6,100974,462
22266,6,101385,462
22267,6,101692,462
22268,6,101718,462
22269,6,101845,462
22270,6,101906,462
22271,6,102032,462
22272,6,102039,462
22273,6,102316,462
22274,6,102657,462
22275,6,102930,462
22276,6,103108,462
22277,6,103545,462
22278,6,103686,462
22279,6,103697,462
22280,6,104018,462
22281,6,104181,462
22282,6,104274,462
22283,6,104435,462
22284,6,104528,462
22285,6,105142,462
22286,6,105153,462
22287,6,105289,462
22288,6,105328,462
22289,6,105386,462
22290,6,105565,462
22291,6,105701,462
22292,6,105962,462
22293,6,106088,462
22294,6,106169,462
22295,6,106345,462
22296,6,106486,462
22297,6,106612,462
22298,6,106767,462
22299,6,106845,462
22300,6,106951,462
22301,6,106992,462
22302,6,107106,462
22303,6,107162,462
22304,6,107424,462
22305,6,107560,462
22306,6,107646,462
22307,6,107865,462
22308,6,108047,462
22309,6,108283,462
22310,6,108489,462
22311,6,108634,462
22312,6,108646,462
22313,6,108872,462
22314,6,108999,462
22315,6,109141,462
22316,6,109293,462
22317,6,109321,462
22318,6,109483,462
22319,6,109639,462
22320,6,110028,462
22321,6,110386,462
22322,6,110497,462
22323,6,110498,462
22324,6,110634,462
22325,6,110817,462
22326,6,110858,462
22327,6,111154,462
22328,6,111227,462
22329,6,111669,462
22330,6,111731,462
22331,6,111822,462
22332,6,112124,462
22333,6,112205,462
22334,6,112536,462
22335,6,112817,462
22336,6,113013,462
22337,6,113064,462
22338,6,113250,462
22339,6,114076,462
22340,6,114345,462
22341,6,114661,462
22342,6,114712,462
22343,6,115168,462
22344,6,115239,462
22345,6,115240,462
22346,6,115341,462
22347,6,115538,462
22348,6,115704,462
22349,6,116009,462
22350,6,116151,462
22351,6,116427,462
22352,6,116446,462
22353,6,116792,462
22354,6,116863,462
22355,6,116899,462
22356,6,117042,462
22357,6,117603,462
22358,6,117749,462
22359,6,118075,462
22360,6,118225,462
22361,6,118571,462
22362,6,118813,462
22363,6,119369,462
22364,6,119677,462
22365,6,119851,462
22366,6,119993,462
22367,6,120259,462
22368,6,120285,462
22369,6,120310,462
22370,6,120451,462
22371,6,120655,462
22372,6,120656,462
22373,6,121076,462
22374,6,121187,462
22375,6,121224,462
22376,6,121479,462
